Freq.	V(vout)
1.99067333898705e+003	(-2.57992399722801e-002dB,-1.21341019113877e+001°)
1.99526231496874e+003	(-2.59129641613028e-002dB,-1.21619901717533e+001°)
1.99986186963260e+003	(-2.60271992730135e-002dB,-1.21899421493268e+001°)
2.00447202736502e+003	(-2.61419475376798e-002dB,-1.22179579871255e+001°)
2.00909281260859e+003	(-2.62572111948073e-002dB,-1.22460378284704e+001°)
2.01372424986225e+003	(-2.63729924929996e-002dB,-1.22741818169875e+001°)
2.01836636368142e+003	(-2.64892936900784e-002dB,-1.23023900966074e+001°)
2.02301917867813e+003	(-2.66061170530754e-002dB,-1.23306628115668e+001°)
2.02768271952114e+003	(-2.67234648582858e-002dB,-1.23590001064081e+001°)
2.03235701093608e+003	(-2.68413393913166e-002dB,-1.23874021259808e+001°)
2.03704207770558e+003	(-2.69597429470944e-002dB,-1.24158690154412e+001°)
2.04173794466939e+003	(-2.70786778298435e-002dB,-1.24444009202537e+001°)
2.04644463672453e+003	(-2.71981463533031e-002dB,-1.24729979861909e+001°)
2.05116217882542e+003	(-2.73181508404832e-002dB,-1.25016603593341e+001°)
2.05589059598400e+003	(-2.74386936239296e-002dB,-1.25303881860743e+001°)
2.06062991326986e+003	(-2.75597770456640e-002dB,-1.25591816131119e+001°)
2.06538015581038e+003	(-2.76814034572286e-002dB,-1.25880407874582e+001°)
2.07014134879090e+003	(-2.78035752196800e-002dB,-1.26169658564354e+001°)
2.07491351745476e+003	(-2.79262947036758e-002dB,-1.26459569676770e+001°)
2.07969668710355e+003	(-2.80495642895149e-002dB,-1.26750142691288e+001°)
2.08449088309714e+003	(-2.81733863670979e-002dB,-1.27041379090491e+001°)
2.08929613085389e+003	(-2.82977633360070e-002dB,-1.27333280360094e+001°)
2.09411245585074e+003	(-2.84226976055888e-002dB,-1.27625847988947e+001°)
2.09893988362338e+003	(-2.85481915948568e-002dB,-1.27919083469045e+001°)
2.10377843976633e+003	(-2.86742477326389e-002dB,-1.28212988295528e+001°)
2.10862814993314e+003	(-2.88008684575958e-002dB,-1.28507563966690e+001°)
2.11348903983650e+003	(-2.89280562181550e-002dB,-1.28802811983983e+001°)
2.11836113524835e+003	(-2.90558134727168e-002dB,-1.29098733852025e+001°)
2.12324446200007e+003	(-2.91841426895092e-002dB,-1.29395331078599e+001°)
2.12813904598256e+003	(-2.93130463467258e-002dB,-1.29692605174666e+001°)
2.13304491314642e+003	(-2.94425269325465e-002dB,-1.29990557654365e+001°)
2.13796208950208e+003	(-2.95725869451381e-002dB,-1.30289190035022e+001°)
2.14289060111991e+003	(-2.97032288926970e-002dB,-1.30588503837151e+001°)
2.14783047413038e+003	(-2.98344552935247e-002dB,-1.30888500584465e+001°)
2.15278173472422e+003	(-2.99662686759939e-002dB,-1.31189181803877e+001°)
2.15774440915251e+003	(-3.00986715786461e-002dB,-1.31490549025508e+001°)
2.16271852372687e+003	(-3.02316665501388e-002dB,-1.31792603782689e+001°)
2.16770410481954e+003	(-3.03652561493875e-002dB,-1.32095347611972e+001°)
2.17270117886359e+003	(-3.04994429455351e-002dB,-1.32398782053129e+001°)
2.17770977235300e+003	(-3.06342295179593e-002dB,-1.32702908649164e+001°)
2.18272991184285e+003	(-3.07696184563876e-002dB,-1.33007728946311e+001°)
2.18776162394940e+003	(-3.09056123608241e-002dB,-1.33313244494045e+001°)
2.19280493535029e+003	(-3.10422138417200e-002dB,-1.33619456845088e+001°)
2.19785987278467e+003	(-3.11794255198740e-002dB,-1.33926367555410e+001°)
2.20292646305330e+003	(-3.13172500265127e-002dB,-1.34233978184236e+001°)
2.20800473301874e+003	(-3.14556900033697e-002dB,-1.34542290294052e+001°)
2.21309470960548e+003	(-3.15947481026429e-002dB,-1.34851305450613e+001°)
2.21819641980006e+003	(-3.17344269871295e-002dB,-1.35161025222943e+001°)
2.22330989065124e+003	(-3.18747293301020e-002dB,-1.35471451183344e+001°)
2.22843514927014e+003	(-3.20156578155176e-002dB,-1.35782584907401e+001°)
2.23357222283037e+003	(-3.21572151379088e-002dB,-1.36094427973986e+001°)
2.23872113856818e+003	(-3.22994040025495e-002dB,-1.36406981965267e+001°)
2.24388192378260e+003	(-3.24422271253164e-002dB,-1.36720248466708e+001°)
2.24905460583562e+003	(-3.25856872329401e-002dB,-1.37034229067078e+001°)
2.25423921215227e+003	(-3.27297870627909e-002dB,-1.37348925358456e+001°)
2.25943577022081e+003	(-3.28745293631589e-002dB,-1.37664338936236e+001°)
2.26464430759290e+003	(-3.30199168930897e-002dB,-1.37980471399132e+001°)
2.26986485188366e+003	(-3.31659524225664e-002dB,-1.38297324349185e+001°)
2.27509743077191e+003	(-3.33126387324021e-002dB,-1.38614899391766e+001°)
2.28034207200025e+003	(-3.34599786144164e-002dB,-1.38933198135583e+001°)
2.28559880337526e+003	(-3.36079748713655e-002dB,-1.39252222192686e+001°)
2.29086765276761e+003	(-3.37566303169938e-002dB,-1.39571973178474e+001°)
2.29614864811220e+003	(-3.39059477761297e-002dB,-1.39892452711696e+001°)
2.30144181740834e+003	(-3.40559300846173e-002dB,-1.40213662414462e+001°)
2.30674718871990e+003	(-3.42065800894424e-002dB,-1.40535603912243e+001°)
2.31206479017543e+003	(-3.43579006487325e-002dB,-1.40858278833882e+001°)
2.31739464996831e+003	(-3.45098946317706e-002dB,-1.41181688811594e+001°)
2.32273679635694e+003	(-3.46625649190511e-002dB,-1.41505835480975e+001°)
2.32809125766484e+003	(-3.48159144023251e-002dB,-1.41830720481006e+001°)
2.33345806228083e+003	(-3.49699459845563e-002dB,-1.42156345454058e+001°)
2.33883723865918e+003	(-3.51246625800812e-002dB,-1.42482712045900e+001°)
2.34422881531975e+003	(-3.52800671145486e-002dB,-1.42809821905700e+001°)
2.34963282084814e+003	(-3.54361625249913e-002dB,-1.43137676686035e+001°)
2.35504928389584e+003	(-3.55929517598402e-002dB,-1.43466278042893e+001°)
2.36047823318040e+003	(-3.57504377789627e-002dB,-1.43795627635679e+001°)
2.36591969748558e+003	(-3.59086235537065e-002dB,-1.44125727127221e+001°)
2.37137370566148e+003	(-3.60675120669303e-002dB,-1.44456578183778e+001°)
2.37684028662470e+003	(-3.62271063130148e-002dB,-1.44788182475038e+001°)
2.38231946935851e+003	(-3.63874092979739e-002dB,-1.45120541674134e+001°)
2.38781128291300e+003	(-3.65484240393282e-002dB,-1.45453657457638e+001°)
2.39331575640521e+003	(-3.67101535663216e-002dB,-1.45787531505575e+001°)
2.39883291901931e+003	(-3.68726009198483e-002dB,-1.46122165501425e+001°)
2.40436280000676e+003	(-3.70357691525186e-002dB,-1.46457561132126e+001°)
2.40990542868642e+003	(-3.71996613286437e-002dB,-1.46793720088085e+001°)
2.41546083444476e+003	(-3.73642805243909e-002dB,-1.47130644063180e+001°)
2.42102904673600e+003	(-3.75296298276355e-002dB,-1.47468334754764e+001°)
2.42661009508224e+003	(-3.76957123381676e-002dB,-1.47806793863673e+001°)
2.43220400907364e+003	(-3.78625311676276e-002dB,-1.48146023094230e+001°)
2.43781081836857e+003	(-3.80300894395642e-002dB,-1.48486024154252e+001°)
2.44343055269379e+003	(-3.81983902894743e-002dB,-1.48826798755053e+001°)
2.44906324184456e+003	(-3.83674368648023e-002dB,-1.49168348611449e+001°)
2.45470891568485e+003	(-3.85372323250358e-002dB,-1.49510675441770e+001°)
2.46036760414744e+003	(-3.87077798416700e-002dB,-1.49853780967852e+001°)
2.46603933723416e+003	(-3.88790825983196e-002dB,-1.50197666915060e+001°)
2.47172414501595e+003	(-3.90511437906527e-002dB,-1.50542335012275e+001°)
2.47742205763310e+003	(-3.92239666264925e-002dB,-1.50887786991914e+001°)
2.48313310529538e+003	(-3.93975543258613e-002dB,-1.51234024589926e+001°)
2.48885731828220e+003	(-3.95719101209563e-002dB,-1.51581049545805e+001°)
2.49459472694277e+003	(-3.97470372562262e-002dB,-1.51928863602586e+001°)
2.50034536169624e+003	(-3.99229389883792e-002dB,-1.52277468506859e+001°)
2.50610925303193e+003	(-4.00996185864151e-002dB,-1.52626866008770e+001°)
2.51188643150939e+003	(-4.02770793317246e-002dB,-1.52977057862025e+001°)
2.51767692775867e+003	(-4.04553245180178e-002dB,-1.53328045823902e+001°)
2.52348077248039e+003	(-4.06343574514077e-002dB,-1.53679831655247e+001°)
2.52929799644595e+003	(-4.08141814504592e-002dB,-1.54032417120487e+001°)
2.53512863049772e+003	(-4.09947998461844e-002dB,-1.54385803987631e+001°)
2.54097270554911e+003	(-4.11762159820842e-002dB,-1.54739994028275e+001°)
2.54683025258485e+003	(-4.13584332142817e-002dB,-1.55094989017614e+001°)
2.55270130266105e+003	(-4.15414549112937e-002dB,-1.55450790734435e+001°)
2.55858588690545e+003	(-4.17252844544021e-002dB,-1.55807400961137e+001°)
2.56448403651752e+003	(-4.19099252373735e-002dB,-1.56164821483723e+001°)
2.57039578276867e+003	(-4.20953806667445e-002dB,-1.56523054091814e+001°)
2.57632115700238e+003	(-4.22816541616771e-002dB,-1.56882100578650e+001°)
2.58226019063440e+003	(-4.24687491540951e-002dB,-1.57241962741097e+001°)
2.58821291515290e+003	(-4.26566690886419e-002dB,-1.57602642379651e+001°)
2.59417936211862e+003	(-4.28454174227726e-002dB,-1.57964141298446e+001°)
2.60015956316507e+003	(-4.30349976266984e-002dB,-1.58326461305255e+001°)
2.60615354999870e+003	(-4.32254131835725e-002dB,-1.58689604211499e+001°)
2.61216135439901e+003	(-4.34166675893735e-002dB,-1.59053571832251e+001°)
2.61818300821879e+003	(-4.36087643529852e-002dB,-1.59418365986240e+001°)
2.62421854338424e+003	(-4.38017069962630e-002dB,-1.59783988495857e+001°)
2.63026799189518e+003	(-4.39954990540098e-002dB,-1.60150441187163e+001°)
2.63633138582518e+003	(-4.41901440740447e-002dB,-1.60517725889888e+001°)
2.64240875732175e+003	(-4.43856456172101e-002dB,-1.60885844437443e+001°)
2.64850013860650e+003	(-4.45820072574421e-002dB,-1.61254798666921e+001°)
2.65460556197534e+003	(-4.47792325817419e-002dB,-1.61624590419102e+001°)
2.66072505979861e+003	(-4.49773251902467e-002dB,-1.61995221538462e+001°)
2.66685866452128e+003	(-4.51762886962711e-002dB,-1.62366693873175e+001°)
2.67300640866311e+003	(-4.53761267262701e-002dB,-1.62739009275117e+001°)
2.67916832481883e+003	(-4.55768429199709e-002dB,-1.63112169599876e+001°)
2.68534444565830e+003	(-4.57784409303190e-002dB,-1.63486176706753e+001°)
2.69153480392671e+003	(-4.59809244235114e-002dB,-1.63861032458767e+001°)
2.69773943244471e+003	(-4.61842970791212e-002dB,-1.64236738722663e+001°)
2.70395836410864e+003	(-4.63885625900143e-002dB,-1.64613297368917e+001°)
2.71019163189064e+003	(-4.65937246623960e-002dB,-1.64990710271738e+001°)
2.71643926883887e+003	(-4.67997870159254e-002dB,-1.65368979309076e+001°)
2.72270130807770e+003	(-4.70067533836376e-002dB,-1.65748106362625e+001°)
2.72897778280783e+003	(-4.72146275120790e-002dB,-1.66128093317831e+001°)
2.73526872630650e+003	(-4.74234131612119e-002dB,-1.66508942063895e+001°)
2.74157417192767e+003	(-4.76331141045557e-002dB,-1.66890654493778e+001°)
2.74789415310219e+003	(-4.78437341291693e-002dB,-1.67273232504207e+001°)
2.75422870333795e+003	(-4.80552770356498e-002dB,-1.67656677995679e+001°)
2.76057785622013e+003	(-4.82677466382217e-002dB,-1.68040992872470e+001°)
2.76694164541130e+003	(-4.84811467646945e-002dB,-1.68426179042632e+001°)
2.77332010465163e+003	(-4.86954812565883e-002dB,-1.68812238418009e+001°)
2.77971326775907e+003	(-4.89107539690492e-002dB,-1.69199172914230e+001°)
2.78612116862956e+003	(-4.91269687709971e-002dB,-1.69586984450726e+001°)
2.79254384123712e+003	(-4.93441295450133e-002dB,-1.69975674950724e+001°)
2.79898131963415e+003	(-4.95622401874858e-002dB,-1.70365246341262e+001°)
2.80543363795150e+003	(-4.97813046086007e-002dB,-1.70755700553187e+001°)
2.81190083039872e+003	(-5.00013267323387e-002dB,-1.71147039521163e+001°)
2.81838293126424e+003	(-5.02223104965087e-002dB,-1.71539265183675e+001°)
2.82487997491549e+003	(-5.04442598528399e-002dB,-1.71932379483035e+001°)
2.83139199579916e+003	(-5.06671787669378e-002dB,-1.72326384365388e+001°)
2.83791902844134e+003	(-5.08910712182995e-002dB,-1.72721281780712e+001°)
2.84446110744770e+003	(-5.11159412004385e-002dB,-1.73117073682829e+001°)
2.85101826750369e+003	(-5.13417927207487e-002dB,-1.73513762029409e+001°)
2.85759054337473e+003	(-5.15686298007057e-002dB,-1.73911348781971e+001°)
2.86417796990636e+003	(-5.17964564758089e-002dB,-1.74309835905890e+001°)
2.87078058202447e+003	(-5.20252767955382e-002dB,-1.74709225370407e+001°)
2.87739841473545e+003	(-5.22550948235454e-002dB,-1.75109519148624e+001°)
2.88403150312638e+003	(-5.24859146374805e-002dB,-1.75510719217517e+001°)
2.89067988236525e+003	(-5.27177403292240e-002dB,-1.75912827557940e+001°)
2.89734358770110e+003	(-5.29505760047104e-002dB,-1.76315846154626e+001°)
2.90402265446422e+003	(-5.31844257841149e-002dB,-1.76719776996195e+001°)
2.91071711806638e+003	(-5.34192938017631e-002dB,-1.77124622075157e+001°)
2.91742701400094e+003	(-5.36551842062328e-002dB,-1.77530383387922e+001°)
2.92415237784311e+003	(-5.38921011603521e-002dB,-1.77937062934796e+001°)
2.93089324525009e+003	(-5.41300488411786e-002dB,-1.78344662719995e+001°)
2.93764965196130e+003	(-5.43690314400834e-002dB,-1.78753184751643e+001°)
2.94442163379853e+003	(-5.46090531627411e-002dB,-1.79162631041782e+001°)
2.95120922666616e+003	(-5.48501182291805e-002dB,-1.79573003606372e+001°)
2.95801246655131e+003	(-5.50922308737750e-002dB,-1.79984304465302e+001°)
2.96483138952411e+003	(-5.53353953452467e-002dB,-1.80396535642388e+001°)
2.97166603173779e+003	(-5.55796159067707e-002dB,-1.80809699165384e+001°)
2.97851642942896e+003	(-5.58248968358828e-002dB,-1.81223797065979e+001°)
2.98538261891773e+003	(-5.60712424246239e-002dB,-1.81638831379815e+001°)
2.99226463660795e+003	(-5.63186569794656e-002dB,-1.82054804146475e+001°)
2.99916251898742e+003	(-5.65671448213365e-002dB,-1.82471717409503e+001°)
3.00607630262799e+003	(-5.68167102857165e-002dB,-1.82889573216398e+001°)
3.01300602418588e+003	(-5.70673577225504e-002dB,-1.83308373618627e+001°)
3.01995172040178e+003	(-5.73190914963914e-002dB,-1.83728120671621e+001°)
3.02691342810107e+003	(-5.75719159863185e-002dB,-1.84148816434789e+001°)
3.03389118419403e+003	(-5.78258355859699e-002dB,-1.84570462971515e+001°)
3.04088502567604e+003	(-5.80808547036031e-002dB,-1.84993062349169e+001°)
3.04789498962774e+003	(-5.83369777621083e-002dB,-1.85416616639108e+001°)
3.05492111321527e+003	(-5.85942091989600e-002dB,-1.85841127916680e+001°)
3.06196343369043e+003	(-5.88525534663377e-002dB,-1.86266598261232e+001°)
3.06902198839091e+003	(-5.91120150310662e-002dB,-1.86693029756112e+001°)
3.07609681474046e+003	(-5.93725983746294e-002dB,-1.87120424488677e+001°)
3.08318795024911e+003	(-5.96343079932572e-002dB,-1.87548784550292e+001°)
3.09029543251334e+003	(-5.98971483978841e-002dB,-1.87978112036341e+001°)
3.09741929921633e+003	(-6.01611241141197e-002dB,-1.88408409046226e+001°)
3.10455958812811e+003	(-6.04262396824495e-002dB,-1.88839677683379e+001°)
3.11171633710577e+003	(-6.06924996579673e-002dB,-1.89271920055256e+001°)
3.11888958409369e+003	(-6.09599086106924e-002dB,-1.89705138273354e+001°)
3.12607936712371e+003	(-6.12284711252957e-002dB,-1.90139334453204e+001°)
3.13328572431534e+003	(-6.14981918013735e-002dB,-1.90574510714385e+001°)
3.14050869387597e+003	(-6.17690752532671e-002dB,-1.91010669180523e+001°)
3.14774831410106e+003	(-6.20411261101840e-002dB,-1.91447811979297e+001°)
3.15500462337437e+003	(-6.23143490161557e-002dB,-1.91885941242443e+001°)
3.16227766016813e+003	(-6.25887486300928e-002dB,-1.92325059105762e+001°)
3.16956746304324e+003	(-6.28643296257683e-002dB,-1.92765167709121e+001°)
3.17687407064952e+003	(-6.31410966918376e-002dB,-1.93206269196456e+001°)
3.18419752172587e+003	(-6.34190545317912e-002dB,-1.93648365715782e+001°)
3.19153785510051e+003	(-6.36982078641468e-002dB,-1.94091459419193e+001°)
3.19889510969114e+003	(-6.39785614222226e-002dB,-1.94535552462871e+001°)
3.20626932450521e+003	(-6.42601199542964e-002dB,-1.94980647007083e+001°)
3.21366053864006e+003	(-6.45428882235826e-002dB,-1.95426745216195e+001°)
3.22106879128318e+003	(-6.48268710082049e-002dB,-1.95873849258666e+001°)
3.22849412171238e+003	(-6.51120731013068e-002dB,-1.96321961307064e+001°)
3.23593656929602e+003	(-6.53984993109267e-002dB,-1.96771083538062e+001°)
3.24339617349323e+003	(-6.56861544600477e-002dB,-1.97221218132444e+001°)
3.25087297385408e+003	(-6.59750433867052e-002dB,-1.97672367275112e+001°)
3.25836701001983e+003	(-6.62651709438490e-002dB,-1.98124533155089e+001°)
3.26587832172309e+003	(-6.65565419994236e-002dB,-1.98577717965522e+001°)
3.27340694878812e+003	(-6.68491614363601e-002dB,-1.99031923903690e+001°)
3.28095293113093e+003	(-6.71430341525787e-002dB,-1.99487153171003e+001°)
3.28851630875957e+003	(-6.74381650610654e-002dB,-1.99943407973012e+001°)
3.29609712177431e+003	(-6.77345590896876e-002dB,-2.00400690519412e+001°)
3.30369541036788e+003	(-6.80322211814074e-002dB,-2.00859003024043e+001°)
3.31131121482564e+003	(-6.83311562941838e-002dB,-2.01318347704896e+001°)
3.31894457552584e+003	(-6.86313694009291e-002dB,-2.01778726784121e+001°)
3.32659553293978e+003	(-6.89328654896801e-002dB,-2.02240142488027e+001°)
3.33426412763208e+003	(-6.92356495633657e-002dB,-2.02702597047087e+001°)
3.34195040026087e+003	(-6.95397266400209e-002dB,-2.03166092695944e+001°)
3.34965439157801e+003	(-6.98451017526150e-002dB,-2.03630631673414e+001°)
3.35737614242927e+003	(-7.01517799492103e-002dB,-2.04096216222489e+001°)
3.36511569375463e+003	(-7.04597662928416e-002dB,-2.04562848590347e+001°)
3.37287308658841e+003	(-7.07690658615580e-002dB,-2.05030531028347e+001°)
3.38064836205954e+003	(-7.10796837484421e-002dB,-2.05499265792043e+001°)
3.38844156139175e+003	(-7.13916250615546e-002dB,-2.05969055141180e+001°)
3.39625272590381e+003	(-7.17048949239735e-002dB,-2.06439901339705e+001°)
3.40408189700973e+003	(-7.20194984737638e-002dB,-2.06911806655766e+001°)
3.41192911621901e+003	(-7.23354408640246e-002dB,-2.07384773361719e+001°)
3.41979442513681e+003	(-7.26527272628033e-002dB,-2.07858803734130e+001°)
3.42767786546422e+003	(-7.29713628531435e-002dB,-2.08333900053784e+001°)
3.43557947899847e+003	(-7.32913528330961e-002dB,-2.08810064605682e+001°)
3.44349930763310e+003	(-7.36127024156377e-002dB,-2.09287299679053e+001°)
3.45143739335828e+003	(-7.39354168287621e-002dB,-2.09765607567351e+001°)
3.45939377826094e+003	(-7.42595013153628e-002dB,-2.10244990568264e+001°)
3.46736850452503e+003	(-7.45849611333154e-002dB,-2.10725450983714e+001°)
3.47536161443177e+003	(-7.49118015554384e-002dB,-2.11206991119869e+001°)
3.48337315035983e+003	(-7.52400278694535e-002dB,-2.11689613287135e+001°)
3.49140315478557e+003	(-7.55696453779934e-002dB,-2.12173319800171e+001°)
3.49945167028329e+003	(-7.59006593986219e-002dB,-2.12658112977888e+001°)
3.50751873952539e+003	(-7.62330752637759e-002dB,-2.13143995143453e+001°)
3.51560440528269e+003	(-7.65668983207973e-002dB,-2.13630968624294e+001°)
3.52370871042458e+003	(-7.69021339318427e-002dB,-2.14119035752106e+001°)
3.53183169791928e+003	(-7.72387874739573e-002dB,-2.14608198862851e+001°)
3.53997341083405e+003	(-7.75768643390260e-002dB,-2.15098460296764e+001°)
3.54813389233546e+003	(-7.79163699337370e-002dB,-2.15589822398359e+001°)
3.55631318568956e+003	(-7.82573096795613e-002dB,-2.16082287516428e+001°)
3.56451133426215e+003	(-7.85996890127761e-002dB,-2.16575858004051e+001°)
3.57272838151899e+003	(-7.89435133844367e-002dB,-2.17070536218596e+001°)
3.58096437102606e+003	(-7.92887882603128e-002dB,-2.17566324521724e+001°)
3.58921934644976e+003	(-7.96355191209241e-002dB,-2.18063225279391e+001°)
3.59749335155713e+003	(-7.99837114615082e-002dB,-2.18561240861859e+001°)
3.60578643021613e+003	(-8.03333707919608e-002dB,-2.19060373643689e+001°)
3.61409862639583e+003	(-8.06845026368140e-002dB,-2.19560626003754e+001°)
