time	V(vin)	V(vout)
9.334996608214944e-004	1.311339e+000	9.703009e-001
9.335425349867091e-004	1.311722e+000	9.703963e-001
9.335854091519239e-004	1.312022e+000	9.704910e-001
9.336282833171387e-004	1.312238e+000	9.705852e-001
9.336711574823535e-004	1.312370e+000	9.706787e-001
9.337140316475682e-004	1.312419e+000	9.707717e-001
9.337569058127831e-004	1.312383e+000	9.708640e-001
9.337997799779978e-004	1.312264e+000	9.709557e-001
9.338569285499968e-004	1.311951e+000	9.710771e-001
9.339140771219957e-004	1.311485e+000	9.711975e-001
9.339712256939948e-004	1.310867e+000	9.713168e-001
9.340283742659938e-004	1.310096e+000	9.714352e-001
9.340855228379928e-004	1.309172e+000	9.715525e-001
9.341426714099917e-004	1.308096e+000	9.716687e-001
9.341998199819908e-004	1.306867e+000	9.717840e-001
9.342569685533615e-004	1.305467e+000	9.718983e-001
9.343141171247323e-004	1.303914e+000	9.720116e-001
9.343712656961031e-004	1.302207e+000	9.721239e-001
9.344284142674738e-004	1.300348e+000	9.722353e-001
9.344855628388445e-004	1.298335e+000	9.723457e-001
9.345427114102154e-004	1.296169e+000	9.724552e-001
9.345998599815861e-004	1.293850e+000	9.725637e-001
9.346570081911321e-004	1.291359e+000	9.726712e-001
9.347141564006781e-004	1.288716e+000	9.727779e-001
9.347713046102241e-004	1.285920e+000	9.728836e-001
9.348284528197703e-004	1.282971e+000	9.729884e-001
9.348856010293163e-004	1.279869e+000	9.730923e-001
9.349427492388623e-004	1.276615e+000	9.731953e-001
9.349998974484083e-004	1.273208e+000	9.732974e-001
9.350427264139992e-004	1.270539e+000	9.733733e-001
9.350855553795902e-004	1.267786e+000	9.734487e-001
9.351283843451811e-004	1.264949e+000	9.735236e-001
9.351712133107720e-004	1.262028e+000	9.735981e-001
9.352140422763629e-004	1.259023e+000	9.736721e-001
9.352568712419539e-004	1.255935e+000	9.737455e-001
9.352997002075448e-004	1.252762e+000	9.738185e-001
9.353854558920385e-004	1.246123e+000	9.739632e-001
9.354712115765320e-004	1.239144e+000	9.741060e-001
9.355569672610257e-004	1.231827e+000	9.742470e-001
9.356427229455192e-004	1.224170e+000	9.743862e-001
9.357284786300128e-004	1.216174e+000	9.745235e-001
9.358142343145064e-004	1.207840e+000	9.746589e-001
9.358999899990000e-004	1.199166e+000	9.747925e-001
9.360859440910993e-004	1.179128e+000	9.750758e-001
9.362718981831986e-004	1.157581e+000	9.753515e-001
9.364578522752979e-004	1.134526e+000	9.756196e-001
9.366438063673971e-004	1.109961e+000	9.758801e-001
9.368297604594964e-004	1.083889e+000	9.761330e-001
9.370157145515958e-004	1.056307e+000	9.763782e-001
9.372016686436950e-004	1.027217e+000	9.766158e-001
9.372141188549303e-004	1.025204e+000	9.766316e-001
9.372144448923191e-004	1.025151e+000	9.766320e-001
9.372145346781684e-004	1.025137e+000	9.766330e-001
9.372146012172545e-004	1.025126e+000	9.766360e-001
9.372146451901597e-004	1.025119e+000	9.766400e-001
9.372146691162799e-004	1.025115e+000	9.766429e-001
9.372147072605822e-004	1.025109e+000	9.766482e-001
9.372147451379846e-004	1.025103e+000	9.766539e-001
9.372147827635623e-004	1.025097e+000	9.766598e-001
9.372148230007318e-004	1.025090e+000	9.766662e-001
9.372148935637529e-004	1.025079e+000	9.766776e-001
9.372149932187050e-004	1.025063e+000	9.766939e-001
9.372151392188762e-004	1.025039e+000	9.767179e-001
9.372153581085175e-004	1.025004e+000	9.767542e-001
9.372157090637319e-004	1.024947e+000	9.768127e-001
9.372162626774518e-004	1.024857e+000	9.769049e-001
9.372172025347749e-004	1.024705e+000	9.770610e-001
9.372188091524058e-004	1.024446e+000	9.773263e-001
9.372217659229546e-004	1.023967e+000	9.778078e-001
9.372273354140026e-004	1.023067e+000	9.786902e-001
9.372384743960985e-004	1.021266e+000	9.803585e-001
9.372607523602905e-004	1.017664e+000	9.833242e-001
9.372937293729372e-004	1.012332e+000	9.868678e-001
9.372981849657756e-004	1.011593e+000	9.872640e-001
9.373070961514523e-004	1.010116e+000	9.880233e-001
9.373249185228059e-004	1.007162e+000	9.893487e-001
9.373605632655129e-004	1.001254e+000	9.912809e-001
9.373937393739374e-004	9.957555e-001	9.922875e-001
9.374008683224788e-004	9.945454e-001	9.923954e-001
9.374151262195616e-004	9.921252e-001	9.925501e-001
9.374436420137273e-004	9.872847e-001	9.925097e-001
9.374937493749376e-004	9.787790e-001	9.914201e-001
9.375108588514369e-004	9.758071e-001	9.907634e-001
9.375336714867695e-004	9.718446e-001	9.897000e-001
9.375792967574345e-004	9.639195e-001	9.869595e-001
9.376028844300706e-004	9.597868e-001	9.852303e-001
9.376211345383366e-004	9.565457e-001	9.837762e-001
9.376576347548686e-004	9.500633e-001	9.805601e-001
9.377010694202440e-004	9.423215e-001	9.762391e-001
9.377448696800823e-004	9.343744e-001	9.714038e-001
9.378112994818733e-004	9.222551e-001	9.632626e-001
9.378937893789380e-004	9.069759e-001	9.520097e-001
9.379520314723966e-004	8.960015e-001	9.433292e-001
9.380102735658553e-004	8.849081e-001	9.343284e-001
9.380685156593139e-004	8.736956e-001	9.250074e-001
9.381267577527725e-004	8.623641e-001	9.153659e-001
9.381849998462311e-004	8.509135e-001	9.054042e-001
9.382432419396898e-004	8.393438e-001	8.951222e-001
9.383014840331484e-004	8.276551e-001	8.845198e-001
9.384181165700102e-004	8.038560e-001	8.626725e-001
9.385347491068718e-004	7.796222e-001	8.402487e-001
9.386513816437335e-004	7.549536e-001	8.172484e-001
9.387680141805953e-004	7.298502e-001	7.936716e-001
9.388846467174570e-004	7.043121e-001	7.695183e-001
9.390012792543186e-004	6.783392e-001	7.447885e-001
9.391179117911804e-004	6.519315e-001	7.194822e-001
9.392439243924403e-004	6.229539e-001	6.917143e-001
9.393699369937003e-004	5.935714e-001	6.634966e-001
9.394959495949602e-004	5.637839e-001	6.348291e-001
9.396219621962202e-004	5.335914e-001	6.057117e-001
9.397479747974802e-004	5.029939e-001	5.761446e-001
9.398739873987402e-004	4.719914e-001	5.461276e-001
9.400000000000001e-004	4.405839e-001	5.156608e-001
9.400058996748617e-004	4.391015e-001	5.142263e-001
9.400117993497234e-004	4.376191e-001	5.127902e-001
9.400176990245850e-004	4.361366e-001	5.113523e-001
9.400235986994466e-004	4.346542e-001	5.099128e-001
9.400294983743082e-004	4.331717e-001	5.084715e-001
9.400353980491699e-004	4.316892e-001	5.070286e-001
9.400412977240315e-004	4.302068e-001	5.055839e-001
9.400508972941018e-004	4.277946e-001	5.032040e-001
9.400841056303105e-004	4.194501e-001	4.945284e-001
9.400848208923965e-004	4.192704e-001	4.943343e-001
9.400862514165686e-004	4.189110e-001	4.939453e-001
9.400866359975424e-004	4.188143e-001	4.938413e-001
9.400868177373232e-004	4.187686e-001	4.938030e-001
9.400869303218009e-004	4.187404e-001	4.937910e-001
9.400869849480307e-004	4.187266e-001	4.937880e-001
9.400870535657814e-004	4.187094e-001	4.937850e-001
9.400871199841072e-004	4.186927e-001	4.937826e-001
9.400872528207587e-004	4.186593e-001	4.937782e-001
9.400873888561044e-004	4.186251e-001	4.937741e-001
9.400876338634172e-004	4.185636e-001	4.937665e-001
9.400879427349763e-004	4.184860e-001	4.937571e-001
9.400885604780943e-004	4.183307e-001	4.937379e-001
9.401000000000000e-004	4.154437e-001	4.933409e-001
9.401199113113871e-004	4.104108e-001	4.926089e-001
9.401398226227743e-004	4.053695e-001	4.919134e-001
9.401597339341614e-004	4.003198e-001	4.912547e-001
9.401796452455486e-004	3.952617e-001	4.906326e-001
9.401995565569357e-004	3.901952e-001	4.900472e-001
9.402194678683228e-004	3.851202e-001	4.894984e-001
9.402393791797099e-004	3.800368e-001	4.889863e-001
9.402996503573563e-004	3.646333e-001	4.875939e-001
9.403333760838517e-004	3.559552e-001	4.869173e-001
9.403940394039404e-004	3.403456e-001	4.858574e-001
9.404210199851367e-004	3.333535e-001	4.854459e-001
9.404569940933984e-004	3.240308e-001	4.849432e-001
9.405012442265927e-004	3.125508e-001	4.843946e-001
9.405444131565068e-004	3.012882e-001	4.839233e-001
9.405998152632627e-004	2.868246e-001	4.833996e-001
9.406343504071939e-004	2.777573e-001	4.831136e-001
9.406940694069408e-004	2.620781e-001	4.826817e-001
9.407216975220857e-004	2.547812e-001	4.825068e-001
9.407585350089458e-004	2.450520e-001	4.822930e-001
9.408014469053129e-004	2.337076e-001	4.820714e-001
9.408456518895449e-004	2.219675e-001	4.818695e-001
9.408999834068384e-004	2.075299e-001	4.816535e-001
9.409353473942240e-004	1.980892e-001	4.815297e-001
9.409940994099410e-004	1.824049e-001	4.813490e-001
9.410601121863942e-004	1.646976e-001	4.811783e-001
9.411000000000001e-004	1.539910e-001	4.810888e-001
9.411007068706870e-004	1.538006e-001	4.810875e-001
9.411016493649365e-004	1.535466e-001	4.810862e-001
9.411035343534353e-004	1.530388e-001	4.810849e-001
9.411073043304329e-004	1.520230e-001	4.810841e-001
9.411148442844280e-004	1.499916e-001	4.810840e-001
9.412000000000001e-004	1.270418e-001	4.812173e-001
9.413447744774479e-004	8.776081e-002	4.816477e-001
9.414895489548955e-004	4.835592e-002	4.820695e-001
9.416343234323433e-004	8.827133e-003	4.824825e-001
9.417790979097911e-004	-3.082556e-002	4.828870e-001
9.419238723872388e-004	-7.060217e-002	4.832827e-001
9.420686468646865e-004	-1.105027e-001	4.836698e-001
9.422134213421343e-004	-1.505271e-001	4.840482e-001
9.423885247830451e-004	-1.990054e-001	4.844950e-001
9.425636282239559e-004	-2.473211e-001	4.849312e-001
9.427387316648668e-004	-2.954741e-001	4.853566e-001
9.429138351057776e-004	-3.434646e-001	4.857714e-001
9.430889385466884e-004	-3.912924e-001	4.861754e-001
9.432640419875992e-004	-4.389575e-001	4.865688e-001
9.434391454285101e-004	-4.864600e-001	4.869514e-001
9.434903522794432e-004	-5.002612e-001	4.870616e-001
9.438830768027219e-004	-6.062955e-001	4.878740e-001
9.442758013260006e-004	-7.084317e-001	4.886471e-001
9.446685258492793e-004	-8.066697e-001	4.893809e-001
9.450612503725581e-004	-9.010095e-001	4.900753e-001
9.454539748958368e-004	-9.914511e-001	4.907305e-001
9.458466994191155e-004	-1.077995e+000	4.913463e-001
9.462394239423942e-004	-1.160640e+000	4.919229e-001
9.463758947323304e-004	-1.187603e+000	4.921177e-001
9.465123655222665e-004	-1.213801e+000	4.923089e-001
9.466488363122027e-004	-1.239232e+000	4.924967e-001
9.467853071021388e-004	-1.263898e+000	4.926810e-001
9.469217778920750e-004	-1.287798e+000	4.928618e-001
9.470582486820110e-004	-1.310931e+000	4.930391e-001
9.471947194719472e-004	-1.333299e+000	4.932129e-001
9.472069208897494e-004	-1.335230e+000	4.932283e-001
9.472073209362347e-004	-1.335294e+000	4.932288e-001
9.472074209478560e-004	-1.335310e+000	4.932285e-001
9.472075325453787e-004	-1.335327e+000	4.932112e-001
9.472076092922077e-004	-1.335339e+000	4.931613e-001
9.472077107236855e-004	-1.335355e+000	4.929710e-001
9.472078169061736e-004	-1.335372e+000	4.925222e-001
9.472078173298301e-004	-1.335372e+000	4.925198e-001
9.472078181771428e-004	-1.335372e+000	4.925150e-001
9.472078198717684e-004	-1.335373e+000	4.925053e-001
9.472078232610196e-004	-1.335373e+000	4.924856e-001
9.472078264084475e-004	-1.335374e+000	4.924671e-001
9.472078293238829e-004	-1.335374e+000	4.924500e-001
9.472078332750401e-004	-1.335375e+000	4.924268e-001
9.472078369717711e-004	-1.335375e+000	4.924049e-001
9.472078424907533e-004	-1.335376e+000	4.923724e-001
9.472078491181070e-004	-1.335377e+000	4.923333e-001
9.472078614058577e-004	-1.335379e+000	4.922606e-001
9.472078809415805e-004	-1.335382e+000	4.921450e-001
9.472079200130260e-004	-1.335389e+000	4.919134e-001
9.472079981559170e-004	-1.335401e+000	4.914488e-001
9.472080710308539e-004	-1.335412e+000	4.910142e-001
9.472081694161619e-004	-1.335428e+000	4.904263e-001
9.472082854037683e-004	-1.335446e+000	4.897320e-001
9.472084454703471e-004	-1.335472e+000	4.887723e-001
9.472086374152927e-004	-1.335502e+000	4.876201e-001
9.472088970553332e-004	-1.335543e+000	4.860602e-001
9.472092189936485e-004	-1.335594e+000	4.841252e-001
9.472096553174557e-004	-1.335663e+000	4.815027e-001
9.472102152249275e-004	-1.335752e+000	4.781395e-001
9.472109788255018e-004	-1.335873e+000	4.735588e-001
9.472119997442957e-004	-1.336034e+000	4.674477e-001
9.472134212561349e-004	-1.336259e+000	4.589673e-001
9.472153933206432e-004	-1.336571e+000	4.472613e-001
9.472182365261637e-004	-1.337021e+000	4.305087e-001
9.472223476457409e-004	-1.337672e+000	4.065490e-001
9.472285453001734e-004	-1.338653e+000	3.710167e-001
9.472379773983329e-004	-1.340145e+000	3.182769e-001
9.472529822862957e-004	-1.342520e+000	2.375984e-001
9.472773243886875e-004	-1.346372e+000	1.146925e-001
9.472947294729472e-004	-1.349127e+000	3.255171e-002
9.472964356369937e-004	-1.349389e+000	2.476753e-002
9.472998479650867e-004	-1.349914e+000	9.284037e-003
9.473040428293462e-004	-1.350559e+000	-9.510113e-003
9.473082376936059e-004	-1.351204e+000	-2.806167e-002
9.473124325578655e-004	-1.351849e+000	-4.637063e-002
9.473166274221251e-004	-1.352494e+000	-6.443700e-002
9.473208222863847e-004	-1.353138e+000	-8.226077e-002
9.473250171506444e-004	-1.353783e+000	-9.984194e-002
9.473292120149039e-004	-1.354428e+000	-1.171805e-001
9.473565106396475e-004	-1.358625e+000	-2.246127e-001
9.473947394739474e-004	-1.364502e+000	-3.602348e-001
9.474001991988961e-004	-1.365317e+000	-3.781107e-001
9.474111186487936e-004	-1.366945e+000	-4.132492e-001
9.474329575485885e-004	-1.370203e+000	-4.799914e-001
9.474766353481784e-004	-1.376717e+000	-6.005606e-001
9.474947494749476e-004	-1.379419e+000	-6.458418e-001
9.475209561547015e-004	-1.383206e+000	-7.067092e-001
9.475558983943734e-004	-1.388255e+000	-7.809243e-001
9.475947594759476e-004	-1.393871e+000	-8.545923e-001
9.476157248197507e-004	-1.396802e+000	-8.906702e-001
9.476436786114883e-004	-1.400710e+000	-9.355116e-001
9.477003602352953e-004	-1.408607e+000	-1.015648e+000
9.477339047853803e-004	-1.413136e+000	-1.057036e+000
9.477786308521603e-004	-1.419175e+000	-1.106304e+000
9.478037246913039e-004	-1.422520e+000	-1.131130e+000
9.478216151180159e-004	-1.424849e+000	-1.147851e+000
9.478573959714400e-004	-1.429508e+000	-1.178871e+000
9.479019456496328e-004	-1.435273e+000	-1.213345e+000
9.479448826737417e-004	-1.440653e+000	-1.242844e+000
9.480005244164959e-004	-1.447597e+000	-1.276370e+000
9.480348740357829e-004	-1.451732e+000	-1.294752e+000
9.480948094809480e-004	-1.458946e+000	-1.323260e+000
9.481222891763776e-004	-1.462116e+000	-1.334939e+000
9.481589287702838e-004	-1.466343e+000	-1.349429e+000
9.482021474007294e-004	-1.471292e+000	-1.364992e+000
9.482461149134168e-004	-1.476143e+000	-1.379367e+000
9.483006918179734e-004	-1.482134e+000	-1.395429e+000
9.483358658281233e-004	-1.485835e+000	-1.404862e+000
9.483948394839484e-004	-1.492041e+000	-1.419301e+000
9.484229786920683e-004	-1.494857e+000	-1.425627e+000
9.484948494849486e-004	-1.502050e+000	-1.440471e+000
9.485473760067725e-004	-1.507034e+000	-1.450235e+000
9.486128685791455e-004	-1.513154e+000	-1.461356e+000
9.486557917536080e-004	-1.517031e+000	-1.468007e+000
9.486987149280703e-004	-1.520809e+000	-1.474354e+000
9.487416381025327e-004	-1.524487e+000	-1.480395e+000
9.487845612769951e-004	-1.528066e+000	-1.486130e+000
9.488274844514575e-004	-1.531546e+000	-1.491561e+000
9.488704076259199e-004	-1.534927e+000	-1.496687e+000
9.489133308003823e-004	-1.538208e+000	-1.501507e+000
9.489598523906231e-004	-1.541667e+000	-1.506523e+000
9.490063739808638e-004	-1.545005e+000	-1.511338e+000
9.490528955711046e-004	-1.548220e+000	-1.515951e+000
9.490994171613453e-004	-1.551314e+000	-1.520362e+000
9.491459387515861e-004	-1.554286e+000	-1.524570e+000
9.491924603418268e-004	-1.557136e+000	-1.528577e+000
9.492389819320676e-004	-1.559864e+000	-1.532381e+000
9.492909788412049e-004	-1.562806e+000	-1.536458e+000
9.493429757503423e-004	-1.565596e+000	-1.540352e+000
9.493949726594797e-004	-1.568234e+000	-1.544065e+000
9.494469695686171e-004	-1.570720e+000	-1.547597e+000
9.494989664777544e-004	-1.573054e+000	-1.550947e+000
9.495509633868918e-004	-1.575236e+000	-1.554115e+000
9.496029602960291e-004	-1.577266e+000	-1.557102e+000
9.496509650965063e-004	-1.578957e+000	-1.559722e+000
9.497013701370132e-004	-1.580698e+000	-1.562324e+000
9.497397739773950e-004	-1.581835e+000	-1.564204e+000
9.498029802980421e-004	-1.583663e+000	-1.567106e+000
9.498509850985947e-004	-1.584816e+000	-1.569152e+000
9.499013901390237e-004	-1.585989e+000	-1.571158e+000
9.499487948794106e-004	-1.586860e+000	-1.572907e+000
9.500000000000001e-004	-1.587772e+000	-1.574652e+000
9.500254025402547e-004	-1.588094e+000	-1.575470e+000
9.500402129467440e-004	-1.588282e+000	-1.575935e+000
9.500492944148914e-004	-1.588398e+000	-1.576236e+000
9.500762046036756e-004	-1.588740e+000	-1.577386e+000
9.500862515747562e-004	-1.588867e+000	-1.577914e+000
9.500863884173530e-004	-1.588869e+000	-1.577922e+000
9.500866621025466e-004	-1.588872e+000	-1.577937e+000
9.500868892470764e-004	-1.588875e+000	-1.577950e+000
9.500870806074685e-004	-1.588878e+000	-1.577959e+000
9.500872605819300e-004	-1.588880e+000	-1.577965e+000
9.500874235515089e-004	-1.588882e+000	-1.577970e+000
9.500875770073069e-004	-1.588884e+000	-1.577975e+000
9.500877287404473e-004	-1.588886e+000	-1.577979e+000
9.500898530044130e-004	-1.588913e+000	-1.578045e+000
9.500954950469994e-004	-1.588982e+000	-1.578232e+000
9.501000000000001e-004	-1.589013e+000	-1.578395e+000
9.501135742145644e-004	-1.589109e+000	-1.578893e+000
9.501271484291286e-004	-1.589204e+000	-1.579373e+000
9.501407226436930e-004	-1.589299e+000	-1.579835e+000
9.501542968582573e-004	-1.589395e+000	-1.580278e+000
9.501678710728217e-004	-1.589490e+000	-1.580704e+000
9.501814452873859e-004	-1.589585e+000	-1.581110e+000
9.501950195019502e-004	-1.589681e+000	-1.581499e+000
9.502099354765848e-004	-1.589700e+000	-1.581908e+000
9.502298234427643e-004	-1.589727e+000	-1.582427e+000
9.502695993751232e-004	-1.589780e+000	-1.583376e+000
9.502950295029504e-004	-1.589814e+000	-1.583925e+000
9.503006427754920e-004	-1.589789e+000	-1.584040e+000
9.503230958656583e-004	-1.589691e+000	-1.584482e+000
9.503530333192133e-004	-1.589560e+000	-1.585026e+000
9.503950395039504e-004	-1.589377e+000	-1.585710e+000
9.504369519389276e-004	-1.588954e+000	-1.586308e+000
9.504950495049504e-004	-1.588368e+000	-1.587019e+000
9.505237894603633e-004	-1.587914e+000	-1.587324e+000
9.505621094009137e-004	-1.587309e+000	-1.587692e+000
9.506027234940608e-004	-1.586623e+000	-1.588035e+000
9.506487074227214e-004	-1.585633e+000	-1.588373e+000
9.506950695069508e-004	-1.584635e+000	-1.588668e+000
9.507134630784150e-004	-1.584134e+000	-1.588772e+000
9.507379878403672e-004	-1.583466e+000	-1.588902e+000
9.507950795079508e-004	-1.581910e+000	-1.589165e+000
9.508245092222936e-004	-1.580940e+000	-1.589282e+000
9.508637488414173e-004	-1.579646e+000	-1.589420e+000
9.509029374327755e-004	-1.578308e+000	-1.589539e+000
9.509500249757240e-004	-1.576486e+000	-1.589661e+000
9.509950995099510e-004	-1.574742e+000	-1.589759e+000
9.510139345271304e-004	-1.573905e+000	-1.589795e+000
9.510497732875217e-004	-1.572313e+000	-1.589855e+000
9.510562498908688e-004	-1.572025e+000	-1.589865e+000
9.510627264942158e-004	-1.571737e+000	-1.589875e+000
9.510692030975629e-004	-1.571450e+000	-1.589884e+000
9.510756797009100e-004	-1.571162e+000	-1.589893e+000
9.510821563042571e-004	-1.570874e+000	-1.589902e+000
9.510886329076042e-004	-1.570586e+000	-1.589911e+000
9.510951095109512e-004	-1.570299e+000	-1.589919e+000
9.510980438043805e-004	-1.570152e+000	-1.589923e+000
9.511000000000001e-004	-1.570053e+000	-1.589925e+000
9.511005868586860e-004	-1.570024e+000	-1.589926e+000
9.511013693369337e-004	-1.569985e+000	-1.589926e+000
9.511029342934294e-004	-1.569906e+000	-1.589926e+000
9.511060642064207e-004	-1.569749e+000	-1.589924e+000
9.511123240324033e-004	-1.569436e+000	-1.589919e+000
9.511951195119512e-004	-1.565284e+000	-1.589724e+000
9.511980478047804e-004	-1.565121e+000	-1.589713e+000
9.512000000000001e-004	-1.565012e+000	-1.589706e+000
9.512143038761021e-004	-1.564216e+000	-1.589649e+000
9.512286077522040e-004	-1.563417e+000	-1.589593e+000
9.512429116283059e-004	-1.562617e+000	-1.589537e+000
9.512572155044078e-004	-1.561814e+000	-1.589480e+000
9.512715193805097e-004	-1.561008e+000	-1.589424e+000
9.512858232566116e-004	-1.560201e+000	-1.589368e+000
9.513001271327135e-004	-1.559391e+000	-1.589311e+000
9.513289013235041e-004	-1.557656e+000	-1.589198e+000
9.513576755142946e-004	-1.555878e+000	-1.589085e+000
9.513864497050852e-004	-1.554058e+000	-1.588972e+000
9.514152238958756e-004	-1.552195e+000	-1.588858e+000
9.514439980866662e-004	-1.550290e+000	-1.588745e+000
9.514727722774567e-004	-1.548342e+000	-1.588632e+000
9.515015464682473e-004	-1.546352e+000	-1.588519e+000
9.515301339212772e-004	-1.544306e+000	-1.588407e+000
9.515587213743072e-004	-1.542217e+000	-1.588294e+000
9.515873088273371e-004	-1.540084e+000	-1.588182e+000
9.516158962803670e-004	-1.537908e+000	-1.588070e+000
9.516444837333970e-004	-1.535690e+000	-1.587958e+000
9.516730711864270e-004	-1.533428e+000	-1.587846e+000
9.517016586394569e-004	-1.531122e+000	-1.587734e+000
9.517305279255198e-004	-1.528732e+000	-1.587621e+000
9.517593972115829e-004	-1.526296e+000	-1.587509e+000
9.517882664976459e-004	-1.523816e+000	-1.587396e+000
9.518171357837088e-004	-1.521291e+000	-1.587284e+000
9.518460050697718e-004	-1.518721e+000	-1.587171e+000
9.518748743558348e-004	-1.516106e+000	-1.587059e+000
9.519037436418978e-004	-1.513447e+000	-1.586947e+000
9.519318780015749e-004	-1.510795e+000	-1.586838e+000
9.519600123612520e-004	-1.508103e+000	-1.586729e+000
9.519881467209291e-004	-1.505371e+000	-1.586620e+000
9.520162810806061e-004	-1.502598e+000	-1.586512e+000
9.520444154402833e-004	-1.499784e+000	-1.586404e+000
9.520725497999603e-004	-1.496930e+000	-1.586296e+000
9.521006841596375e-004	-1.494036e+000	-1.586188e+000
9.521294774311849e-004	-1.491004e+000	-1.586078e+000
9.521582707027324e-004	-1.487930e+000	-1.585968e+000
9.521870639742798e-004	-1.484814e+000	-1.585858e+000
9.522158572458272e-004	-1.481656e+000	-1.585749e+000
9.522446505173747e-004	-1.478457e+000	-1.585640e+000
9.522734437889222e-004	-1.475216e+000	-1.585531e+000
9.523022370604696e-004	-1.471933e+000	-1.585422e+000
9.523451225153125e-004	-1.466933e+000	-1.585261e+000
9.523880079701554e-004	-1.461836e+000	-1.585100e+000
9.524308934249984e-004	-1.456642e+000	-1.584940e+000
9.524737788798414e-004	-1.451351e+000	-1.584780e+000
9.525166643346843e-004	-1.445963e+000	-1.584621e+000
9.525595497895272e-004	-1.440478e+000	-1.584463e+000
9.526024352443702e-004	-1.434896e+000	-1.584305e+000
9.526453212758333e-004	-1.429198e+000	-1.584148e+000
9.526882073072965e-004	-1.423405e+000	-1.583991e+000
9.527310933387596e-004	-1.417516e+000	-1.583835e+000
9.527739793702229e-004	-1.411533e+000	-1.583680e+000
9.528168654016861e-004	-1.405455e+000	-1.583525e+000
9.528597514331492e-004	-1.399281e+000	-1.583371e+000
9.529026374646124e-004	-1.393013e+000	-1.583218e+000
9.529595962499315e-004	-1.384518e+000	-1.583015e+000
9.530165550352504e-004	-1.375858e+000	-1.582813e+000
9.530735138205695e-004	-1.367033e+000	-1.582612e+000
9.531304726058884e-004	-1.358044e+000	-1.582413e+000
9.531874313912075e-004	-1.348891e+000	-1.582214e+000
9.532443901765264e-004	-1.339573e+000	-1.582016e+000
9.533013489618455e-004	-1.330090e+000	-1.581820e+000
9.537386990016958e-004	-1.250233e+000	-1.580351e+000
9.541760490415461e-004	-1.162698e+000	-1.578930e+000
9.546133990813964e-004	-1.067486e+000	-1.577559e+000
9.550507491212467e-004	-9.645963e-001	-1.576236e+000
9.554880991610971e-004	-8.540298e-001	-1.574962e+000
9.559254492009473e-004	-7.357862e-001	-1.573736e+000
9.563627992407977e-004	-6.098654e-001	-1.572559e+000
9.564829308309747e-004	-5.747838e-001	-1.572240e+000
9.566030624211518e-004	-5.393800e-001	-1.571925e+000
9.567231940113289e-004	-5.036540e-001	-1.571612e+000
9.568433256015058e-004	-4.676056e-001	-1.571303e+000
9.569634571916829e-004	-4.312350e-001	-1.570996e+000
9.570835887818599e-004	-3.945421e-001	-1.570691e+000
9.572037203720370e-004	-3.575270e-001	-1.570390e+000
9.572057205720569e-004	-3.569078e-001	-1.570385e+000
9.572071400961817e-004	-3.564683e-001	-1.570129e+000
9.572080446928120e-004	-3.561883e-001	-1.569395e+000
9.572086685778899e-004	-3.559952e-001	-1.568406e+000
9.572093963185814e-004	-3.557699e-001	-1.566744e+000
9.572102785921594e-004	-3.554968e-001	-1.563993e+000
9.572103771242892e-004	-3.554663e-001	-1.563631e+000
9.572105741885486e-004	-3.554053e-001	-1.562889e+000
9.572106603387304e-004	-3.553786e-001	-1.562556e+000
9.572107656421591e-004	-3.553460e-001	-1.562145e+000
9.572108496261941e-004	-3.553200e-001	-1.561815e+000
9.572109432542292e-004	-3.552910e-001	-1.561446e+000
9.572110533277586e-004	-3.552569e-001	-1.561011e+000
9.572111830669043e-004	-3.552168e-001	-1.560497e+000
9.572113571097730e-004	-3.551629e-001	-1.559807e+000
9.572115543784581e-004	-3.551018e-001	-1.559022e+000
9.572118482177897e-004	-3.550109e-001	-1.557853e+000
9.572121711940643e-004	-3.549109e-001	-1.556567e+000
9.572127052831789e-004	-3.547455e-001	-1.554440e+000
9.572132713484972e-004	-3.545703e-001	-1.552188e+000
9.572143502280605e-004	-3.542363e-001	-1.547901e+000
9.572154100538308e-004	-3.539082e-001	-1.543700e+000
9.572174976744690e-004	-3.532620e-001	-1.535462e+000
9.572203692287985e-004	-3.523730e-001	-1.524209e+000
9.572261123374574e-004	-3.505951e-001	-1.501988e+000
9.572369705080437e-004	-3.472338e-001	-1.461011e+000
9.572586868492162e-004	-3.405111e-001	-1.382974e+000
9.572957295729572e-004	-3.290439e-001	-1.261044e+000
9.573000728411918e-004	-3.276921e-001	-1.247718e+000
9.573087593776607e-004	-3.249884e-001	-1.221407e+000
9.573261324505988e-004	-3.195812e-001	-1.170773e+000
9.573608785964747e-004	-3.087666e-001	-1.076916e+000
9.574026888031326e-004	-2.957425e-001	-9.760846e-001
9.574443841781837e-004	-2.826997e-001	-8.867656e-001
9.575013089582978e-004	-2.648850e-001	-7.804617e-001
9.575346652583388e-004	-2.544022e-001	-7.254921e-001
9.575957595759576e-004	-2.352023e-001	-6.365116e-001
9.576224446159904e-004	-2.267803e-001	-6.019798e-001
9.576580246693674e-004	-2.155509e-001	-5.591676e-001
9.577028855876331e-004	-2.013835e-001	-5.102326e-001
9.577455816516856e-004	-1.878557e-001	-4.681102e-001
9.578014723864983e-004	-1.701408e-001	-4.186114e-001
9.578356292377402e-004	-1.592803e-001	-3.910982e-001
9.578957895789581e-004	-1.401518e-001	-3.468507e-001
